"model.option","network.model","mild.tendency.to.full.evasion","tax.refund.effect","targetted.auditing","bomb.crater.effect","gamblers.fallacy","media.effect","run.till.equilibrium","total.years","tax.gap","case","audit.rate","detection.eff","K","penalty.rate","tax.rate.delta","bomb.crater.factor","gamblers.fallacy.grad","gamblers.fallacy.intercept","m.qP","penalty.asymmetry.factor","s.qP","v.PP","beta.media","media.mid.effect","media.steepness","media.stochastic.offset","tax.gap.reporting.media.threshold","beta.personal","c1.dist.weight","c2","rate.refund.movement","return.weight","ave.degree.tTaxes","beta.network","full.tendency.factor","generation.half.life","morale.half.life","t.media.range","coeff.dispersion.audits"
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,10,0.0134030754156207,0.722076944045158,3,0.397914402013841,0.064507910340081,0.553154077490431,0.127772761975118,0.684773645144467,0.0509639366719448,1,0.693069865338207,0.872601763711697,0.244074097222586,0.302826654073206,1.81986184977671,0,0.10171167646166,0.511851805554828,0.0777359964236934,0.675675678890114,0.0819640038909669,0.0409943100431566,3.03880284298718,0.244074097222586,1.64458365153647,17,3,16.8430306070307,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,11,0.00920126210638051,0.864687825470042,3,0.494596739053615,0.0260576232149586,1.19892329929849,0.126195243676617,0.676319237969981,0.068485927713576,1,0.764748484901712,0.791352945672267,0.297088960311189,0.463432455447693,2.65070212933454,0,0.132482478132572,0.405822079377621,0.26584109663331,0.757127284426065,0.0636602289907443,0.0852250964250694,2.60015388782878,0.297088960311189,1.81475263881758,25,5,24.6656535958485,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,12,0.0084982831652494,0.706262607623442,4,0.513927601977595,0.0654125655159104,0.856563916337555,0.0840942042330271,0.450686780797518,0.0977826861929511,1,0.884595093685934,0.975372645112394,0.190069874289576,0.432431941888349,2.49033136357357,0,0.130149608444591,0.619860251420847,0.00219019434954743,0.725798926915173,0.102099802600675,0.0555061300561767,2.24385152122742,0.190069874289576,1.6964049462061,16,3,16.2525975558807,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,13,0.00687188898048525,0.832514671075627,2,0.584441867595119,-0.0624877282693814,0.592174187391787,0.0713489445755361,0.382381002797098,0.0376216750095834,1,0.638489601283688,0.814749480781961,0.273694102719583,0.420924832001857,2.43080318767223,0,0.117088290491325,0.452611794560834,0.464471766588388,0.7526977291386,0.0818516108016659,0.0314911975160845,3.15178813233714,0.273694102719583,1.49969972035689,19,4,19.3176132768483,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,14,0.0115098236212954,0.79437233734987,2,0.496209538737799,-0.0683045609257521,0.633014272216166,0.0939209294506528,0.50335123246224,0.0807366010314325,1,0.814863300624484,0.990752517832901,0.458373501715727,0.327633524786302,1.94819188033498,0,0.101025073327188,0.083252996568546,0.488086072899421,0.740773751942746,0.138249541164987,0.0482203217776469,3.09153546336415,0.458373501715727,1.71223518071452,18,3,17.7699540888665,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,15,0.00976637480790763,0.744355629297266,3,0.50814504106764,0.0427419360287725,0.353506297094635,0.116779909681756,0.625859558768796,0.0755586358688929,1,0.793681381622418,0.800873341346513,0.454322694008789,0.381652102709538,2.22763888660102,0,0.147096582771883,0.0913546119824227,0.139162098128736,0.731404696120727,0.091843544413341,0.0860395328377592,3.14700953809849,0.454322694008789,1.37015474023065,15,2,15.2852434918908,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,16,0.0104283342680871,0.832260155437063,3,0.413237566948373,-0.0287569483254005,0.299261505961805,0.0933704393177966,0.500400986032055,0.0593724759214253,1,0.727467353872261,0.951464250368575,0.277327779246397,0.318848761388386,1.90274685148229,0,0.142228025063128,0.445344441507205,0.860379116874044,0.732558547957944,0.0938421403140254,0.0685458698653181,2.76244022560317,0.277327779246397,1.6303210210794,12,2,11.8939842105487,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,17,0.0142026648469729,0.734547963956685,4,0.638891364849169,0.0262704555950943,0.561303696257271,0.1114620286688,0.597359394027929,0.0314565288180951,1,0.613269341362134,0.846412559631867,0.117607074087116,0.425731489215369,2.4556688176111,0,0.128182606139793,0.764785851825768,0.245376894784481,0.725352452497749,0.0865023997362965,0.0422951178690735,2.22870514367962,0.117607074087116,1.33424810293338,11,1,11.2395099021633,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,18,0.00584618233028357,0.736826182890806,2,0.666755931919923,0.0600218700137413,0.455144324399559,0.0148205549930274,0.0794279258643229,0.104988167169907,1,0.914071134878524,0.75208481924246,0.23820753636763,0.463024637098439,2.64859241780231,0,0.132042158005414,0.52358492726474,0.122032513972379,0.699827783111234,0.0953577258170008,0.0910756153202773,2.79467688548215,0.23820753636763,1.78923524299444,18,3,17.6858843552516,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,19,0.00965587251976836,0.889026008299861,4,0.586031253561303,-0.0551711194399491,0.925355108092449,0.101151105137543,0.542099974241107,0.0660868948494969,1,0.754934568002879,0.825397750376114,0.243244511774426,0.389200427004917,2.2666876122018,0,0.143468139597667,0.513510976451148,0.562029476840405,0.659125362063826,0.0761072397133011,0.0577373301554057,2.32777575554114,0.243244511774426,1.60901040209549,17,3,16.7684797278818,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,20,0.0132292335287914,0.875560018634857,5,0.538580241225528,-0.00872382265938536,0.399521284530228,0.169522667714597,0.908524268483335,0.0761007238647082,1,0.795898944633932,0.860900514289304,0.26006580842419,0.409476213290007,2.3715775962571,0,0.124670190865988,0.479868383151619,0.835174979660934,0.693269729741807,0.121138234954664,0.0774585840728142,2.34809971949343,0.26006580842419,1.39496623596748,17,3,16.5469775913143,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,21,0.0126482182979618,0.824064138946814,3,0.606821026255351,-0.0219340876929495,1.02435994777815,0.0837950619427218,0.449083584988155,0.0678415556345678,1,0.762112500155524,0.81990980571206,0.267869111335835,0.455319378731035,2.60873184638303,0,0.101437009848488,0.46426177732833,0.152906137395163,0.705827564305661,0.0833332998173293,0.0934079198102655,2.87420359651056,0.267869111335835,1.63497916988792,19,3,18.600806390955,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,22,0.0106893280317037,0.827465881597476,3,0.47792868589747,-0.0227766158816164,0.509121385140073,0.0646102550226798,0.346266286817922,0.0514375218577302,1,0.695007198389124,0.829304251800607,0.135424403727404,0.413701883096981,2.39343768259084,0,0.121583850975616,0.729151192545192,0.299992019381256,0.779255941476073,0.127011349274707,0.07582750945045,2.38718701860923,0.135424403727404,1.51572396967202,12,2,12.3275084486343,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,23,0.00939169767744528,0.728683072642256,2,0.612797454735449,0.0291877856020601,1.04259289875973,0.0997750850680472,0.534725458231475,0.0625150913260609,1,0.740323103740417,0.906835128182123,0.23205033121592,0.404235488789695,2.34446646470606,0,0.106020671534531,0.535899337568161,0.321136685168868,0.74246047938087,0.0785312156334987,0.0681356947107509,3.2496659549199,0.23205033121592,1.33056544332506,11,1,10.6761150778027,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,24,0.00969762908208045,0.724514525017402,5,0.572491045959714,0.0135396954347798,0.181183132805492,0.116439192942559,0.624033552663463,0.0506671032320416,1,0.691855584885603,0.887163034730015,0.341679055592205,0.362887320779483,2.13056557709923,0,0.129959809710437,0.31664188881559,0.865017969392477,0.796655861153746,0.136391743856209,0.0643328180588066,3.08223641542252,0.341679055592205,1.37091162682611,11,1,11.3052901781895,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,25,0.00834174261719374,0.796253990221665,3,0.619571326650528,-0.0770356198435639,0.776604128787707,0.108894629084481,0.58359990769673,0.050650540424647,1,0.691787830075814,0.756028485027016,0.250156162160496,0.411369229262211,2.38137047986463,0,0.101882702597599,0.499687675679007,0.613443878253909,0.737837267720716,0.123341850479982,0.0841623647118054,3.27145694502425,0.250156162160496,1.82860951232497,18,3,17.6434083710479,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,26,0.0105932342663459,0.847520731862919,4,0.424293316160381,0.0139993446122295,1.30515257608398,0.151765731463943,0.813359369681769,0.0580474309801291,1,0.722046885842911,0.892266088682785,0.340199772424922,0.356583240668167,2.09795353172343,0,0.128721362538012,0.319600455150156,0.957078408133373,0.664280456814446,0.0999638922176583,0.0584582486226889,2.47900767928387,0.340199772424922,1.56881704669993,17,3,17.2970017094161,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,27,0.0116764557749158,0.780392153439669,2,0.496932360875528,-0.0478957720563691,0.383296221984059,0.0800523059501416,0.429025001106055,0.0852842802966331,1,0.833466858357887,0.780983457780317,0.248753569735797,0.352902525308971,2.07891258456065,0,0.117466878753351,0.502492860528405,0.628429714969343,0.740675831307685,0.102484781567009,0.0711691813537838,2.28206173950717,0.248753569735797,1.34747170045152,25,5,24.674405418904,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,28,0.0131200483967573,0.710347230024507,4,0.558769726661184,-0.0730261858957601,0.0825928575416049,0.0884037304858053,0.473782861334114,0.0442343431071824,1,0.66554057509947,0.758088857263909,0.273284326277927,0.341086319369386,2.01778540383531,0,0.108114972554395,0.453431347444147,0.150130460006797,0.687493449205273,0.123018297375156,0.0472889433303937,3.61271077466619,0.273284326277927,1.7082042766967,14,2,13.7971916490562,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,29,0.0102446337688686,0.810208160423536,3,0.387698105488711,0.073430256530603,0.622924761769072,0.0806556301028342,0.432258401346112,0.0701184386648187,1,0.771426728894039,0.923852430135039,0.200632205253354,0.389052643366903,2.2659231030865,0,0.130673341540969,0.598735589493291,0.141928808492941,0.715301533444781,0.145709509791684,0.0562391932365797,2.30558261263128,0.200632205253354,1.31192339705495,11,1,11.1818675734192,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,30,0.0093278109587612,0.879366376918593,2,0.52796506706538,-0.0485116013301237,0.805410336982436,0.0346957051877566,0.185944986591936,0.0733791017822106,1,0.784765386045557,0.8651584751193,0.373293190535522,0.427377443770664,2.46418361179136,0,0.118733270938056,0.253413618928955,0.306550750850013,0.698067524545378,0.0895582439607165,0.0630678495395518,2.39469038408939,0.373293190535522,1.70385228418647,15,2,14.5524638674644,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,31,0.00949344429346531,0.851066496228838,5,0.292973294605803,0.0474277283278824,0.266392596313965,0.131455998434794,0.704513245489904,0.0949891370623449,1,0.873167297330547,0.82813259016626,0.248612914886653,0.30455018041487,1.82877793559228,0,0.100328430039675,0.502774170226694,0.143899031850369,0.707134973422332,0.0831658822070662,0.0589244051986793,2.84162228871195,0.248612914886653,1.40420524927036,15,2,14.8598482562364,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,32,0.0129454054751523,0.876756736689563,3,0.678225184677461,-0.0719906008432784,0.161631757845329,0.105618433401705,0.566041764433474,0.0707962638369482,1,0.774199562901784,0.689747655077007,0.307417693063588,0.436416505134531,2.51094416593215,0,0.143976397233934,0.385164613872823,0.152146734500338,0.722747746687597,0.113830898704588,0.0826678529073378,2.60611801789713,0.307417693063588,1.64416599239303,19,3,18.6712418453614,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,33,0.010378197498866,0.821296273676701,5,0.446323223729767,-0.0346500535454438,0.651958019351272,0.142174991272128,0.761959634564035,0.085112941204595,1,0.832765947738462,0.889926078775783,0.270332926424592,0.446918893036531,2.56527474942195,0,0.114816519116591,0.459334147150817,0.647098559419415,0.774241621933016,0.12762300698232,0.0958376960140195,2.82955328194401,0.270332926424592,1.82405963380047,17,3,16.7619410502321,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,34,0.00854746210662343,0.722791584738412,5,0.508764545882183,0.0229243498214996,0.55247931458818,0.076522021784531,0.410105119285298,0.0589751068544159,1,0.725841804235077,0.894372359226781,0.225112537163827,0.311838851174115,1.86648343065778,0,0.113123314978624,0.549774925672345,0.219434836599029,0.747911201706983,0.116821160607282,0.0825505109710025,2.3570876271442,0.225112537163827,1.46852727924716,11,1,11.2669545251,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,35,0.0134596682149095,0.768769592784128,3,0.65405614815178,-0.0579291002074278,0.744123912073399,0.076371735183341,0.409299687031018,0.0568955493104012,1,0.717334790751068,0.842917967586222,0.169817182440528,0.325687164978838,1.93812304027619,0,0.145219518737924,0.660365635118943,0.208817473866818,0.762505062196749,0.124169077246518,0.0895360484822192,2.63398091817255,0.169817182440528,1.73862486820027,18,3,18.4443112206417,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,36,0.00657742348072542,0.780743798289505,3,0.383508557706863,-0.0380652396924387,1.07099434241752,0.0759641144703399,0.407115121892381,0.0648213695216695,1,0.749757581648657,0.739317477648987,0.175266687014319,0.410433913204611,2.37653193575152,0,0.122553417216062,0.649466625971362,0.963689929586647,0.669256812531406,0.0825006504451494,0.0892297664718331,2.47665710462261,0.175266687014319,1.41300000176475,29,6,28.6362630035397,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,37,0.00885103317142134,0.821560433162507,5,0.601059267470369,0.0584769592881382,1.13972954308714,0.109390295940303,0.586256339274098,0.0381081617480003,1,0.640479711754742,0.883799590268406,0.114982100117584,0.379393247253695,2.21595345505152,0,0.126521498019894,0.770035799764832,0.760521275651763,0.773916968711909,0.17266518351373,0.0893616218435426,2.99165787163478,0.114982100117584,1.77703997011009,14,2,13.7127272938521,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,38,0.00938198761624974,0.788402290813602,4,0.430519226148449,0.0740110640926871,1.26553960553384,0.125145418879533,0.670692903045779,0.070745533150712,1,0.77399203479894,0.851988494363413,0.310316003884658,0.414500965016243,2.39757146505391,0,0.146030216580322,0.379367992230685,0.537156649329853,0.686363166033341,0.100110342640156,0.0667789825899678,3.40727438587338,0.310316003884658,1.58738765287222,20,4,19.6343032640988,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,39,0.0121910547699906,0.869935209975865,4,0.484913314589326,-0.0127025228585821,0.350513999242722,0.130107202694792,0.697284633059846,0.0546624996519596,1,0.708199874715923,0.912881681947115,0.268509904879433,0.420124288602528,2.42666184473191,0,0.131527055197547,0.462980190241134,0.216466016758924,0.684827931307438,0.151081900636143,0.0785088052033055,2.52151692336833,0.268509904879433,1.63555917544849,19,3,18.8798553372813,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,40,0.0133853528796633,0.820384159852188,3,0.426053113106349,-0.0476874302916246,1.26219929164929,0.0568871681462848,0.304875881927509,0.0669836967036513,1,0.75860318755502,0.794139074926353,0.262894896774357,0.41787092796449,2.41500483878051,0,0.106626826015709,0.474210206451286,0.288060004496262,0.729293167518284,0.11509299227332,0.072140464021489,3.01011076994052,0.262894896774357,1.64891266239237,13,2,12.7996451397056,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,41,0.0130140005414531,0.840599019544455,4,0.529387070809749,-0.0367837798254154,1.42430314062986,0.0682556009211733,0.365802819957981,0.0746370002260625,1,0.78991117249141,0.856528630950268,0.212062533294061,0.403695059544935,2.3416707351561,0,0.125335925957808,0.575874933411879,0.0121026271676185,0.679572304016159,0.0680067695467017,0.0787863929909595,2.69198332091684,0.212062533294061,1.66157512249137,18,3,18.3636509664282,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,42,0.0100163805756108,0.75123377813381,3,0.531262379038264,0.0552690664420065,0.565579962789064,0.0136970257888866,0.0734065862873043,0.0536380805260641,1,0.704009200914973,0.955973294692108,0.209576129555461,0.433245194278814,2.49453845221957,0,0.100200624324504,0.580847740889078,0.991377614676575,0.693406416240334,0.107529815518645,0.0366482219373884,2.9750062154322,0.209576129555461,1.29011306983375,23,5,22.9923423015202,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,43,0.00684337929657179,0.760086065062365,5,0.450933852730995,-0.0483423757519066,0.372692755582683,0.0527019581341615,0.282446050472078,0.0798954138494595,1,0.811422188489734,0.823448707909527,0.208491268763146,0.380249341141238,2.22038216982251,0,0.121972588132729,0.583017462473708,0.384300204758719,0.738084490604923,0.0858376318713859,0.0709861180999323,2.43589261200146,0.208491268763146,1.51140398971946,13,2,12.7127524991923,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,44,0.0113803180525616,0.881723305086867,5,0.45553256809269,-0.000498118793651955,0.255231253912452,0.0631026255489691,0.338186435413902,0.0612209808309506,1,0.735029181740814,0.966296951001142,0.25586997376077,0.300420749027252,1.80741570646269,0,0.139462633359773,0.488260052478459,0.371845386728259,0.659348067847532,0.0731219907623816,0.0375998564675458,2.9508336451174,0.25586997376077,1.38229292157106,12,2,11.9946759439565,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,45,0.00886402505175252,0.808445272595888,3,0.458998419446556,0.0713415370398717,1.08144699673678,0.0181970734779166,0.0975237299704086,0.0902617058364403,1,0.853828413778492,0.775861031333231,0.25677565375052,0.47177942583066,2.69388238276932,0,0.141569562901648,0.486448692498959,0.764524887400219,0.732984734597111,0.140372677842836,0.0766928693414235,2.89491698375921,0.25677565375052,1.31499125971448,10,1,10.3876872180459,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,46,0.0122298119702889,0.745253792187142,4,0.629167038342358,-0.00848298139033908,1.00016678461263,0.0677323710133435,0.3629986694826,0.0694979186666438,1,0.768888317775402,0.910810257922343,0.25151830315388,0.40817566477752,2.3648496444618,0,0.133170743053807,0.496963393692239,0.91664131897924,0.730785951646137,0.0837934312322602,0.0869520927354046,3.23305128595257,0.25151830315388,1.70906322257073,17,3,17.2300854632191,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,47,0.00905909351649488,0.782867467205731,2,0.392222665885337,-0.000115161107134804,1.62036418954311,0.11060649803764,0.592774341472316,0.0607562512776594,1,0.733128075138765,0.83476525443582,0.352980207445388,0.359481192707281,2.11294511522613,0,0.148320782005623,0.294039585109224,0.958907062483348,0.709113777670253,0.0822784070671013,0.0697259257564131,2.97547635541843,0.352980207445388,1.7228780236426,21,4,20.5094532201796,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,48,0.00895598062702148,0.855186070585643,4,0.573713542458183,-0.0700288981987417,0.763735856563949,0.152298761400647,0.816216041534878,0.0737563912591891,1,0.786308794487063,0.677012040756083,0.201392424588238,0.445337783899904,2.55709541127946,0,0.147904390466965,0.597215150823523,0.810479160267389,0.74363354268639,0.0779100633822579,0.0800549229557031,2.25697671268102,0.201392424588238,1.79166510280709,12,2,11.8013799466803,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,49,0.0108325200150843,0.728435368475047,2,0.380998694989149,0.0141495402603386,0.453765095483022,0.0482076374087831,0.258359599353763,0.0373740248454012,1,0.637476518817142,0.824817727184847,0.205352973771109,0.330273245539788,1.96184759083866,0,0.102764147429422,0.589294052457781,0.586668609584721,0.772103370781391,0.089862697967812,0.0636258353311843,2.93447088709468,0.205352973771109,1.48142504198601,19,4,19.2252880589915,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,50,0.00907922272690365,0.737172820261208,2,0.732178389879673,-0.000697127828983846,1.39578909560875,0.101721343958753,0.545156059984005,0.0759659549668731,1,0.795347634652437,0.782954589420733,0.425540369626062,0.323742010964726,1.92806043798514,0,0.110116992211305,0.148919260747877,0.91394607623642,0.777210396533546,0.126642670943723,0.0551709091964836,3.20193920908599,0.425540369626062,1.79722909018965,15,2,15.1158583021038,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,51,0.00561768175021135,0.885719713810161,3,0.498467081653365,-0.0726761304056542,0.916468649491529,0.0612420267148344,0.328214912327862,0.0609503775006597,1,0.733922202909558,0.753940820300644,0.139430110055893,0.363579175277179,2.13414465443865,0,0.102162567469376,0.721139779888214,0.938950088831934,0.666155718160126,0.118584923378922,0.0824813875789867,2.89373344074384,0.139430110055893,1.64849284165828,14,2,14.2231446586117,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,52,0.00976970213379983,0.840496396112604,3,0.701702335454668,0.040001581857894,0.360349528925044,0.0788485030136211,0.422573449835392,0.0575444139967679,1,0.719989153767906,0.611009036560092,0.195124361125576,0.335670719244738,1.98976961185875,0,0.148665559284917,0.609751277748847,0.187847633637685,0.697064134921148,0.145087027910879,0.0456313555806741,2.99627203016663,0.195124361125576,1.44744167766673,22,4,22.2953624381728,0.0877
