"model.option","network.model","mild.tendency.to.full.evasion","tax.refund.effect","targetted.auditing","bomb.crater.effect","gamblers.fallacy","media.effect","run.till.equilibrium","total.years","tax.gap","case","audit.rate","detection.eff","K","penalty.rate","tax.rate.delta","bomb.crater.factor","gamblers.fallacy.grad","gamblers.fallacy.intercept","m.qP","penalty.asymmetry.factor","s.qP","v.PP","beta.media","media.mid.effect","media.steepness","media.stochastic.offset","tax.gap.reporting.media.threshold","beta.personal","c1.dist.weight","c2","rate.refund.movement","return.weight","ave.degree.tTaxes","beta.network","full.tendency.factor","generation.half.life","morale.half.life","t.media.range","coeff.dispersion.audits"
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,16,0.00911331958494832,0.766886163580112,3,0.34339176221473,0,1.07095123259315,0.104070637851979,0.557677912508089,0.0417456028953301,1,0.655273345397209,0.880989909343402,0.396900172897582,0.405579752094659,2.35325168855133,0,0.129059164293493,0.206199654204836,0.231998886203019,0.749612206870064,0.0805189841521296,0.0706321521153236,2.05312275016685,0.396900172897582,1.59175688868709,13,2,13.2068570250567,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,17,0.00996701943292167,0.807142844034141,4,0.250222875759756,0,1.53306015597786,0.0934932739862458,0.501089015826415,0.0379729421896527,1,0.63955392579022,0.883043693080733,0.403827086183137,0.38060427470833,2.22427676236098,0,0.132619339601106,0.192345827633726,0.461138631390014,0.741857391532221,0.0922170446628064,0.0830932537549821,2.06635755865172,0.403827086183137,1.45050362591643,15,3,15.1800990511558,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,18,0.00803088027173627,0.728209457620599,3,0.305985823950028,0,1.0274759223056,0.100712574486433,0.539712273502415,0.0406654220352083,1,0.650772591813368,0.879024749507314,0.38738137122802,0.362688884018839,2.13176056512853,0,0.132195608188099,0.22523725754396,0.477180084481089,0.742287187810658,0.0899506297228906,0.080700021723588,2.07397168924324,0.38738137122802,1.36809613185332,14,2,14.3934480345514,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,19,0.00887250489131187,0.760567550555041,4,0.311333912044404,0,1.72078951249965,0.103895067927673,0.556738613413052,0.0454695913603449,1,0.670789964001437,0.884467542977512,0.369673188448954,0.315174930319095,1.88639553860095,0,0.129559351088889,0.260653623102093,0.418960288273981,0.766265063431129,0.0888090620265624,0.0732949754934113,2.04552874821081,0.369673188448954,1.39494272022763,14,2,14.104615813535,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,20,0.00983285687012525,0.804382577596601,3,0.388274475620937,0,1.13250744508463,0.10159301015117,0.544422604308762,0.05081054422068,1,0.693043934252833,0.885735280066682,0.385367515598031,0.428540087341442,2.47182029478666,0,0.13238053800673,0.229264968803939,0.371875141084379,0.737751259937242,0.0837642393258424,0.0864242461865042,2.05754683839721,0.385367515598031,1.39669545680953,15,2,14.6435356623516,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,21,0.0097143612857541,0.73982775572106,3,0.259443270427371,0,1.5836949545305,0.0955103802487045,0.511880534330569,0.0383701495394376,1,0.641208956414324,0.881816320880962,0.38400785955682,0.423712186144613,2.44688871126241,0,0.131329864061458,0.23198428088636,0.436475518315563,0.782766724898705,0.0910186529441682,0.0742666054903471,2.05452635547364,0.38400785955682,1.16418060990753,15,3,14.7169658011691,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,22,0.00920040834046444,0.708035696902907,3,0.367643417917416,0,1.88419967191741,0.102550783055776,0.549546689348404,0.04735338196597,1,0.678639091524875,0.882414467223603,0.383015241341418,0.334453158768398,1.98594951520243,0,0.132999970560966,0.233969517317163,0.298414015559379,0.752563334599618,0.0756401785251224,0.0800629029050402,2.05433099096774,0.383015241341418,1.38664169683043,12,1,12.211180304372,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,23,0.00879685373891444,0.774545014073827,3,0.365365601696252,0,1.45831449712005,0.0956326816751511,0.512534846962059,0.0368342097644681,1,0.63480920735195,0.880004248404892,0.391157179189437,0.376122967186718,2.20113501023766,0,0.130011038705152,0.217685641621125,0.442286903449658,0.745630597564376,0.086611313606405,0.071554672874998,2.06708543850824,0.391157179189437,1.02276128069888,11,1,11.650562814379,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,24,0.0088862299597492,0.714546899845932,4,0.317618664275971,0,1.85796385198842,0.089504182303777,0.479747375325207,0.0478135079456534,1,0.680556283106889,0.885090355461406,0.383117397198207,0.356984002082748,2.10230019825544,0,0.131937691455922,0.233765205603586,0.408149374357307,0.777638537742765,0.090959643342338,0.0749270606643434,2.06249285192403,0.383117397198207,1.4832610440802,12,1,11.9746689055564,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,25,0.00849535600003865,0.771248463813162,3,0.378964108735268,0,1.3031103289088,0.0874777039484674,0.468905716124301,0.035696637695308,1,0.63006932373045,0.881947356161961,0.384222203832715,0.413304033155723,2.39314035871822,0,0.131565245514809,0.231555592334569,0.449051983634639,0.769386046193048,0.0781857152766096,0.0855671303274499,2.0398431269881,0.384222203832715,1.19467878895408,14,2,14.4698028773191,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,26,0.0091685340984586,0.731947238107516,3,0.266812880001853,0,1.08005765689073,0.098448856910553,0.527601384471459,0.0454936564434342,1,0.670890235180976,0.883168210657019,0.403545471544258,0.370515118033026,2.17217572671742,0,0.131316079391577,0.192909056911485,0.241828955274974,0.775336662442851,0.0813914655285523,0.0786199015800645,2.06268981344495,0.403545471544258,1.60333164068808,12,2,12.6179825778703,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,27,0.0094820996304122,0.727387051947551,3,0.254535894269695,0,0.976301797057107,0.0990905107677194,0.531034232607299,0.0517344958203441,1,0.696893732584767,0.879617692029986,0.399517018661524,0.3366037024656,1.99705505726376,0,0.13220287401053,0.200965962676951,0.325777958916576,0.757379194160755,0.086747952692742,0.080409537547747,2.04783514517796,0.399517018661524,1.21937675724537,12,1,12.4600941587158,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,28,0.00979696198429935,0.779237106336969,3,0.309158752025813,0,0.858579014009116,0.0982412390861197,0.526490629110741,0.0467017927528968,1,0.675924136470404,0.883664735307059,0.407917879436419,0.393879685687235,2.29283181436923,0,0.132984740995914,0.184164241127162,0.392922316928791,0.749385505000894,0.0829442296813946,0.0833891609319535,2.04107962549021,0.407917879436419,1.01352277341893,14,2,14.289868032943,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,29,0.00905787974304377,0.816366206910416,4,0.36723194558963,0,1.22878829542345,0.0897958691019462,0.481307899695412,0.0376096604519872,1,0.63804025188328,0.880313926159665,0.389496869853733,0.409364984114965,2.37279886328119,0,0.130892987181331,0.221006260292533,0.211814933310239,0.755123424462048,0.0860944529729044,0.0781415952471759,2.07696242681167,0.389496869853733,1.62494405934795,12,1,12.3416410035198,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,30,0.00877638153587663,0.834521235498535,4,0.329665306276173,0,1.87229454786978,0.0941577919762018,0.504644187072679,0.0462484473748394,1,0.674035197395164,0.879511539270946,0.389600480648441,0.412167499355452,2.38727122714026,0,0.12903231305269,0.220799038703117,0.358215023471342,0.756349348135048,0.0893260348077202,0.0810356105914553,2.04756374232585,0.389600480648441,1.43848691151535,14,2,14.4060799488619,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,31,0.00884368682815779,0.763532475847912,4,0.295078328637741,0,1.49023692508757,0.0922661902654325,0.494524117920064,0.0494253420910885,1,0.687272258712869,0.885914233823696,0.389980577258866,0.324552097722353,1.93481981714434,0,0.12910127337256,0.220038845482267,0.172782287230529,0.776463977497808,0.083663357627346,0.0761449405298068,2.07081600882038,0.389980577258866,1.63391876461495,14,2,14.075387198253,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,32,0.00976018797534429,0.781189270997995,3,0.28614701815427,0,0.920675483102835,0.0961844471218773,0.515486792102044,0.0347426456006203,1,0.626094356669251,0.882590240722503,0.37136337107596,0.379921813975353,2.2207524924821,0,0.131545879924216,0.257273257848081,0.481268237093559,0.751295332097284,0.0870722107115072,0.069371032663875,2.04133127005209,0.37136337107596,1.81039141435278,16,3,15.4492687552409,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,33,0.00908533388551821,0.725078186385659,3,0.323045640343159,0,0.727609034346558,0.10113800083429,0.541988304463454,0.0480801359412149,1,0.681667233088395,0.885235349598031,0.384449482470834,0.415707895232744,2.40555405272534,0,0.129578544772501,0.231101035058332,0.265312401867415,0.742437544015454,0.0798777917574285,0.0709561789368773,2.05150538942828,0.384449482470834,1.08226104498148,13,2,13.2757667729681,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,34,0.00856748764170787,0.72230520916469,3,0.325289264310684,0,1.5864112452287,0.0947125142122136,0.507611951035343,0.0420414293479606,1,0.656505955616502,0.885324661277013,0.380063173327918,0.320846339367363,1.91568304938927,0,0.131051887604219,0.239873653344164,0.337841450739953,0.737835743143883,0.0771034738307636,0.0860121964256457,2.06521498704964,0.380063173327918,1.23983306339007,12,2,12.7291468726057,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,35,0.00987656123839145,0.72253568445423,3,0.371443105139081,0,1.85641485380216,0.100768991273215,0.540014103311702,0.0441773492979438,1,0.665405622074766,0.880796510000307,0.409400933970143,0.361305384386992,2.12461608656095,0,0.132827440288545,0.181198132059713,0.470526793358856,0.740958553721234,0.0798262887788276,0.08120730750522,2.04446375341885,0.409400933970143,1.84569240264308,13,2,13.4343631917956,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,36,0.00812154439121986,0.733099869390666,3,0.270633025671484,0,1.71143021420085,0.0923458543327511,0.494950320680218,0.0428576740330732,1,0.659906975137805,0.881490795443987,0.370781488441297,0.38174059239247,2.23014477790174,0,0.130916740695191,0.258437023117406,0.208772254287059,0.757689205376685,0.0789273668258151,0.0750491585969816,2.0507491828251,0.370781488441297,1.60868791568854,11,1,11.6985256583164,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,37,0.00862499698935845,0.821852129342447,4,0.260894812102126,0,1.71808930495302,0.101487416003283,0.543857675617564,0.0518933882844051,1,0.697555784518354,0.885764974642415,0.377045527581337,0.354733683778282,2.09067941388628,0,0.131908523400021,0.245908944837325,0.433770169255337,0.779840249470491,0.0774719236369733,0.0796335151399163,2.07350257915883,0.377045527581337,1.60106060030895,13,2,13.6055830855982,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,38,0.0087910382779583,0.743711963956186,4,0.343071888965366,0,1.61282681053978,0.0984945724243611,0.527845962470332,0.0470146918789294,1,0.677227882828873,0.883375033979346,0.385111087996229,0.353809869161446,2.08590877746653,0,0.130195288913668,0.229777824007541,0.247460467413152,0.743355163028803,0.0848937128921588,0.0739892313757588,2.07711919500886,0.385111087996229,1.11062907423978,13,2,13.2785711985288,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,39,0.00961310038488291,0.773594257350376,4,0.322175362107571,0,1.92776429182449,0.093288459108716,0.49999325623163,0.0502557804080201,1,0.69073241836675,0.884489204104258,0.410057878402684,0.410469613172748,2.3785032367749,0,0.131408160517007,0.179884243194631,0.309109633674495,0.74572825402362,0.0906276100988238,0.0819050262334759,2.05654404240911,0.410057878402684,1.10057030277433,15,3,15.0928171777626,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,40,0.00985925542744232,0.767512281849029,3,0.303988192081421,0,1.4968726789979,0.101345745725722,0.54309973963261,0.0405374604826433,1,0.650239418677681,0.881866260893893,0.381348733790084,0.385826679476105,2.25124558698207,0,0.129261669981084,0.237302532419832,0.244193855405362,0.764975328918424,0.0823737160845864,0.0766102658592989,2.04801497489819,0.381348733790084,1.0065874004547,14,2,13.8521334561748,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,41,0.00976835419945241,0.812016557392808,4,0.334366045413717,0,1.94661008795295,0.0969454262965884,0.519558030686748,0.0381396023660674,1,0.640248343191947,0.883412976237677,0.408144582441467,0.436482966779963,2.51283782063715,0,0.132845938959334,0.183710835117066,0.360305578740911,0.764853399678309,0.0908706913367274,0.0728170639129917,2.05113304813183,0.408144582441467,1.93076792640257,13,2,13.2251959985935,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,42,0.00897676938858367,0.815821915719635,4,0.262452073275208,0,1.48247617042157,0.1036572014098,0.555466027542431,0.0354773706408677,1,0.629155711003615,0.882251218497478,0.406649800208703,0.425578124854485,2.45652453538136,0,0.13177750523877,0.186700399582594,0.361873368874126,0.746910569103926,0.0796806876425363,0.073689034224394,2.072461898763,0.406649800208703,1.37842058067127,11,1,11.5862718519035,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,43,0.00816246925828291,0.770789739094831,4,0.307165135915383,0,1.7669544959946,0.105931252280951,0.567632199703089,0.0347100979834828,1,0.625958741597845,0.885497838152185,0.379653677481346,0.404973594407808,2.35012145237157,0,0.130432985724978,0.240692645037308,0.26845072087219,0.738565549996906,0.0912070310031658,0.0798092250047161,2.04770054262984,0.379653677481346,1.66705522212923,16,3,15.5372322857736,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,44,0.0093941132219001,0.709774211606554,4,0.28673580674305,0,1.68424504352017,0.0966834276306823,0.51815633782415,0.0370899969722931,1,0.635874987384555,0.88543642311438,0.404552747317165,0.323649666459769,1.9301596057024,0,0.131685673974951,0.190894505365669,0.276172087370549,0.758907042906388,0.0914533636588103,0.0859568771815898,2.05978794127909,0.404552747317165,1.58595957359252,12,1,12.3193137038743,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,45,0.00863343859421868,0.827738607964762,3,0.283152378592871,0,0.844957280717198,0.0879843312683572,0.471616172285711,0.0476312917740837,1,0.679797049058682,0.882625634551707,0.372195969835439,0.418254133089307,2.4187029841565,0,0.130253305925145,0.255608060329122,0.281182619653022,0.777080590115041,0.090577024349177,0.0817162832888589,2.07633248475732,0.372195969835439,1.89400172266131,13,2,12.7835756918588,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,46,0.00961952726262797,0.839791609306501,3,0.321701967545893,0,1.51662072955319,0.0942283643585603,0.505021749318297,0.0408830562033549,1,0.651679400847312,0.883021521708035,0.376238226414672,0.384024280809125,2.24193788761587,0,0.130319299855349,0.247523547170657,0.452679790349724,0.740029146639777,0.076427008304259,0.0745847797397414,2.05757700213844,0.376238226414672,1.11871108000789,15,3,14.920858576481,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,47,0.00870248084752599,0.831046606656892,3,0.254369837214921,0,0.950568997601645,0.0958477264145314,0.513685336317743,0.0436835805101626,1,0.663348252125678,0.879965894141876,0.388852044182442,0.417092245081813,2.4127029218678,0,0.130346318764123,0.222295911635116,0.218099568402605,0.755961528029284,0.0857231199631135,0.0773115765698663,2.05993636173862,0.388852044182442,1.10930029802567,11,1,11.8574970592359,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,48,0.00866026751310105,0.729532008996692,3,0.308055518401455,0,1.35505296669494,0.0893667749397752,0.479012245927797,0.0488731194901702,1,0.684971331209042,0.883888514541441,0.370453272157031,0.330757704228954,1.96686595699483,0,0.129343064671423,0.259093455685937,0.409711596102056,0.75319647541854,0.0880364108352238,0.0705869880143206,2.04166452619924,0.370453272157031,1.02028254651657,12,1,12.5214719945524,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,49,0.00923949989930343,0.81444990464058,4,0.371067498189217,0,1.81456743209671,0.0917334762690248,0.491674098039282,0.0359323772244846,1,0.631051571768686,0.879199199765016,0.408732902603578,0.428975621850308,2.47406942221136,0,0.131847247772204,0.182534194792844,0.206153718755261,0.74796526928627,0.0901239197538062,0.0791119321610192,2.06282608692679,0.408732902603578,1.10565830218644,15,3,14.7063406133948,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,50,0.00871824319706258,0.726898798392056,4,0.265112472989464,0,1.63826979859052,0.0920350785792235,0.493287670398846,0.0449822565845554,1,0.668759402435648,0.880025559532649,0.404927132555357,0.364284347449376,2.13999963800029,0,0.132509235129568,0.190145734889286,0.497599603859181,0.762078827803833,0.085449287744168,0.0810880735731078,2.05963867535764,0.404927132555357,1.23370944795378,11,1,11.845105739122,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,51,0.00800805123672822,0.838409740288083,3,0.372328916220313,0,1.06928028481181,0.0876905987918402,0.470044703536345,0.0413075313240233,1,0.65344804718343,0.881160536399873,0.391014864654608,0.342082710293443,2.02534899612473,0,0.130459059463837,0.217970270690784,0.327954047492824,0.774386709839801,0.0849394587205475,0.0726290981526694,2.04121655773378,0.391014864654608,1.73324924451328,12,2,12.6616316796306,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,52,0.00891687475285513,0.707791787905048,3,0.306971340843023,0,1.64883611347092,0.0893142446108056,0.47873120866781,0.045030012832684,1,0.66895838680285,0.882211614189902,0.402631400235237,0.39202202431873,2.28323873495844,0,0.129655564186323,0.194737199529525,0.49054089839868,0.767799541026982,0.0772362689444619,0.0739521304292726,2.06947103840109,0.402631400235237,1.53158827695753,13,2,13.5984793841814,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,53,0.00971800640227785,0.750576342180776,3,0.311044126691763,0,1.53045139974518,0.0965143699289193,0.517251879119718,0.0415937022583135,1,0.654640426076306,0.883239366875218,0.397191884601433,0.393465608536436,2.29069349408269,0,0.131968239368601,0.205616230797134,0.399778514491499,0.775525657084008,0.0842314236815836,0.0781455654362136,2.075812645297,0.397191884601433,1.81563232410644,13,2,13.541331255986,0.0877
1,"ER","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE",100,0,54,0.00802502818175336,0.71753497316006,3,0.292843984494033,0,1.67307588315582,0.0992008153167834,0.531624361944791,0.0377393552848984,1,0.63858064702041,0.885686732221532,0.37052881770898,0.360948124630046,2.12277117484735,0,0.131023427811086,0.258942364582039,0.476687812872764,0.773341391490666,0.0854045004754584,0.077143418078496,2.05245121384947,0.37052881770898,1.11527312216611,14,2,13.6866588007408,0.0877
