"Person.Id.1","Person.Id.2","weight","id1","id2"
2300112,2259759,0.0520833333333333,298,251
2300112,2262958,0.00694444444444444,298,258
2300112,2273427,0.0416666666666667,298,273
2300112,2281599,0.0625,298,281
2300112,2015960,0.0208333333333333,298,28
2300112,2026558,0.0208333333333333,298,45
2300112,2034829,0.00695601851851852,298,59
2300112,2051731,0.0208333333333333,298,69
2300112,2087579,0.0208333333333333,298,96
2300112,2090974,0.0208333333333333,298,99
2300112,2176367,0.0520833333333333,298,175
2300112,2208360,0.0208333333333333,298,203
2300112,2281068,0.0277893518518519,298,279
2300112,2291392,0.00902777777777778,298,288
2300112,2025011,0.0104166666666667,298,42
2300112,2162884,0.0104166666666667,298,163
2300112,2206099,0.0104166666666667,298,199
2300112,2259185,0.0104166666666667,298,250
2303133,2014043,0.111122685185185,300,24
2304372,2090034,0.125,302,98
2305127,2014043,0.121539351851852,304,24
2305714,2000183,0.3125,306,1
2305714,2007332,0.0520833333333333,306,9
2305714,2014043,0.197916666666667,306,24
2305714,2054127,0.0625,306,71
2305714,2090034,0.138888888888889,306,98
2305714,2254297,0.364583333333333,306,246
2305714,2262958,0.364583333333333,306,258
2305714,2300112,0.00694444444444444,306,298
2306812,2300112,0.0416666666666667,307,298
2316013,2090034,0.00695601851851852,311,98
2316508,2054127,0.00346064814814815,312,71
2316508,2254297,0.00346064814814815,312,246
2325152,2016440,0.0625,315,29
2325152,2018136,0.0367939814814815,315,31
2325152,2034254,0.00347222222222222,315,57
2325152,2208914,0.0208333333333333,315,204
2325152,2272637,0.166655092592593,315,272
2325152,2000183,0.305543981481481,315,1
2325152,2014043,0.152766203703704,315,24
2325152,2054127,0.104155092592593,315,71
2325152,2090034,0.145821759259259,315,98
2325152,2207958,0.0242939814814815,315,202
2325152,2243308,0.03125,315,233
2325152,2254297,0.305543981481481,315,246
2325152,2262958,0.305543981481481,315,258
2325152,2263415,0.142372685185185,315,259
2325152,2300112,0.00694444444444444,315,298
2325152,2305714,0.263888888888889,315,306
2329567,2090034,0.0416666666666667,320,98
2330652,2300112,0.0208333333333333,321,298
2332728,2014043,0.125,325,24
2333595,2090034,0.00694444444444444,327,98
2333818,2014043,0.145821759259259,328,24
2338546,2300112,0.0208333333333333,331,298
2339447,2054127,0.124988425925926,333,71
2340399,2090034,0.0416666666666667,334,98
2342140,2007332,0.302071759259259,335,9
2344255,2000183,0.0625,338,1
2344255,2004487,0.0798611111111111,338,6
2344255,2020981,0.0555439814814815,338,36
2344255,2021275,0.0555439814814815,338,37
2344255,2027637,0.0694444444444444,338,46
2344255,2031917,0.0555439814814815,338,52
2344255,2033285,0.0416550925925926,338,55
2344255,2034794,0.0416550925925926,338,58
2344255,2054127,0.0416666666666667,338,71
2344255,2082756,0.0798611111111111,338,89
2344255,2085306,0.0555439814814815,338,93
2344255,2090034,0.0625,338,98
2344255,2195525,0.0555439814814815,338,191
2344255,2239612,0.0555439814814815,338,229
2344255,2247034,0.0555439814814815,338,234
2344255,2248743,0.0555439814814815,338,236
2344255,2252896,0.03125,338,239
2344255,2254297,0.0625,338,246
2344255,2262958,0.0625,338,258
2344255,2288580,0.0590277777777778,338,284
2344255,2295984,0.0555439814814815,338,297
2344255,2300112,0,338,298
2344255,2305714,0.0625,338,306
2344255,2325152,0.0625,338,315
2344255,2327061,0.0555439814814815,338,318
2344255,2327672,0.00346064814814815,338,319
2344255,2001569,0.00137731481481481,338,3
2344255,2029298,0.00137731481481481,338,47
2344255,2033091,0.00137731481481481,338,54
2344255,2038696,0.00137731481481481,338,64
2344255,2082945,0.00137731481481481,338,90
2344255,2083265,0.00137731481481481,338,91
2344255,2158843,0.00137731481481481,338,161
2344255,2172832,0.00137731481481481,338,173
2344255,2228892,0.00137731481481481,338,221
2344255,2233448,0.00137731481481481,338,224
2344255,2263708,0.00137731481481481,338,260
2344255,2287999,0.00137731481481481,338,283
2344255,2293553,0.00137731481481481,338,294
2344255,2317730,0.00137731481481481,338,313
2344255,2343197,0.00137731481481481,338,337
2344769,2007332,0.364571759259259,339,9
2347311,2090034,0.125,340,98
2348911,2000183,0.159710648148148,342,1
2348911,2000876,0.163194444444444,342,2
2348911,2004813,0.0590277777777778,342,7
2348911,2014043,0.00693287037037037,342,24
2348911,2054127,0.104155092592593,342,71
2348911,2090034,0.124988425925926,342,98
2348911,2234434,0.0555439814814815,342,226
2348911,2254297,0.159710648148148,342,246
2348911,2262958,0.159710648148148,342,258
2348911,2300112,0.00694444444444444,342,298
2348911,2305714,0.118055555555556,342,306
2348911,2325152,0.159710648148148,342,315
2348911,2344255,0.0625,342,338
2348911,2332218,0.0138773148148148,342,322
2349869,2300112,0.0416666666666667,343,298
2350749,2300112,0.0416666666666667,344,298
2351339,2344255,0.00137731481481481,347,338
2352913,2014043,0.0694560185185185,348,24
2354100,2300112,0.0208333333333333,350,298
2355283,2007332,0.125,351,9
2356598,2090034,0.0416666666666667,352,98
2362682,2344255,0.0555439814814815,357,338
2362701,2300112,0.0208333333333333,358,298
2365205,2054127,0.0208333333333333,360,71
2368393,2300112,0.0208333333333333,362,298
2369086,2090034,0.125,363,98
2371299,2090034,0.125,365,98
2371303,2014043,0.0798726851851852,366,24
2372284,2090034,0.0416666666666667,367,98
2381713,2037011,0.0729050925925926,374,62
2381713,2037034,0.0104050925925926,374,63
2381713,2109121,0.0520717592592593,374,120
2381713,2255892,0.0104166666666667,374,248
2381713,2351175,0.0659606481481481,374,345
2381713,2360965,0.0729050925925926,374,354
2381713,2012096,0.0243171296296296,374,21
2381713,2218215,0.21875,374,212
2381713,2253589,0.267361111111111,374,242
2381713,2253860,0.236111111111111,374,243
2381713,2008785,0.0729166666666667,374,15
2381713,2332546,0.00693287037037037,374,324
2381713,2339323,0.0416666666666667,374,332
2393377,2300112,0.0104166666666667,380,298
2399138,2090034,0.00694444444444444,386,98
2400616,2300112,0.0416666666666667,388,298
2406269,2300112,0.0208333333333333,391,298
2408016,2103684,0.0416666666666667,392,111
2408016,2152237,0.0416666666666667,392,157
2408016,2273743,0.0416666666666667,392,274
2408016,2012096,0.0979166666666667,392,21
2408016,2076507,0.166666666666667,392,85
2408016,2218215,0.00972222222222222,392,212
2408016,2241600,0.0347222222222222,392,230
2408016,2253589,0.10068287037037,392,242
2408016,2253860,0.10068287037037,392,243
2408016,2274161,0.166666666666667,392,275
2408016,2288738,0.166666666666667,392,285
2408016,2294277,0.152789351851852,392,295
2408016,2304067,0.166666666666667,392,301
2408016,2361825,0.104166666666667,392,355
2408016,2381713,0.0270833333333333,392,374
2408016,2099664,0.131944444444444,392,107
2408016,2099819,0.0208217592592593,392,108
2408016,2109045,0.159710648148148,392,119
2408016,2177477,0.159710648148148,392,177
2408016,2283799,0.0972106481481481,392,282
2408016,2314899,0.0138888888888889,392,310
2408016,2376591,0.159710648148148,392,370
2408016,2398398,0.118055555555556,392,385
2410041,2408016,0.131944444444444,393,392
2410116,2408016,0.131944444444444,394,392
2428482,2090034,0.00694444444444444,405,98
2442316,2381713,0.145833333333333,412,374
2451450,2344255,0.0277777777777778,420,338
2451997,2344255,0.0520833333333333,422,338
2453240,2012096,0.0763773148148148,423,21
2456365,2007332,0.361111111111111,426,9
2457265,2344255,0.0451273148148148,428,338
2457949,2090034,0.00694444444444444,430,98
2458364,2381713,0.0729166666666667,431,374
2460114,2090034,0.0416666666666667,432,98
2463333,2012096,0.0763773148148148,435,21
2464563,2054127,0.0701388888888889,436,71
2466161,2408016,0.124988425925926,437,392
2468209,2218215,0.166666666666667,439,212
2468209,2253589,0.197916666666667,439,242
2468209,2253860,0.166666666666667,439,243
2468209,2257382,0.0729166666666667,439,249
2468209,2381713,0.208333333333333,439,374
2470649,2007332,0.09375,441,9
2471510,2381713,0.0347106481481482,442,374
2471659,2344255,0.00137731481481481,443,338
2473803,2054127,0.03125,444,71
2476001,2095556,0.163194444444444,446,105
2476001,2127283,0.128460648148148,446,135
2476001,2138455,0.184027777777778,446,146
2476001,2165423,0.208333333333333,446,167
2476001,2184263,0.121539351851852,446,182
2476001,2205745,0.0208333333333333,446,198
2476001,2254077,0.111122685185185,446,245
2476001,2364758,0.166666666666667,446,359
2476001,2373824,0.0902893518518519,446,369
2476001,2381713,0.0138888888888889,446,374
2476001,2419106,0.0729166666666667,446,401
2476001,2431544,0.14931712962963,446,409
2476001,2451769,0.190960648148148,446,421
2476001,2468209,0.00693287037037037,446,439
2477855,2408016,0.0416666666666667,448,392
2479727,2090034,0.125,449,98
2479912,2054127,0.160416666666667,451,71
2480186,2300112,0.0208333333333333,452,298
2480515,2012096,0.0763773148148148,453,21
2481081,2381713,0.0312384259259259,454,374
2486460,2054127,0.03125,460,71
2486477,2014043,0.121539351851852,461,24
2490776,2014043,0.121539351851852,463,24
2495146,2014043,0.135416666666667,466,24
2499883,2014043,0.0902893518518519,470,24
2502232,2300112,0.0104166666666667,472,298
2505538,2476001,0.184027777777778,473,446
2506973,2381713,0.135416666666667,475,374
2507332,2090034,0.00694444444444444,476,98
2508369,2381713,0.079849537037037,477,374
2508501,2012096,0.0229050925925926,478,21
2508912,2476001,0.114583333333333,479,446
2509043,2381713,0.017349537037037,481,374
2515494,2054127,0.166655092592593,485,71
2515579,2054127,0.145833333333333,486,71
2516406,2054127,0.354166666666667,489,71
2523572,2054127,0.0138773148148148,495,71
2525660,2014043,0.0520717592592593,497,24
2527875,2090034,0.00694444444444444,499,98
2528506,2344255,0.00137731481481481,500,338
2529803,2408016,0.0416666666666667,501,392
2529977,2381713,0.0833333333333333,502,374
2534325,2012096,0.0451388888888889,503,21
2537306,2381713,0.0659606481481481,506,374
2537468,2381713,0.0104050925925926,507,374
2539183,2300112,0.03125,508,298
2545434,2029694,0.0208333333333333,513,50
2545434,2062662,0.0416666666666667,513,73
2545434,2071321,0.0208333333333333,513,79
2545434,2092986,0.0104166666666667,513,100
2545434,2178644,0.0208333333333333,513,180
2545434,2262369,0.0208333333333333,513,257
2545434,2388733,0.0208333333333333,513,377
2545434,2395362,0.0208333333333333,513,382
2545434,2414607,0.0208333333333333,513,396
2545434,2417043,0.0208333333333333,513,399
2545434,2442694,0.0104166666666667,513,413
2545434,2466172,0.0104166666666667,513,438
2545434,2508948,0.0104166666666667,513,480
2545434,2511991,0.0104050925925926,513,483
2545434,2515633,0.0416666666666667,513,487
2545434,2517251,0.0104166666666667,513,491
2545434,2133669,0.0208333333333333,513,141
2545434,2218215,0.09375,513,212
2545434,2253589,0.125,513,242
2545434,2253860,0.09375,513,243
2545434,2381713,0.125,513,374
2545434,2417978,0.0416666666666667,513,400
2545434,2468209,0.125,513,439
2545434,2515759,0.104166666666667,513,488
2545434,2537215,0.104166666666667,513,505
2548387,2545434,0.09375,514,513
2549131,2012096,0.0590162037037037,515,21
2553418,2300112,0.0104166666666667,516,298
2555177,2054127,0.284710648148148,518,71
2556160,2381713,0.0833333333333333,519,374
2563901,2381713,0.0729166666666667,522,374
2565212,2545434,0.104166666666667,523,513
2569118,2545434,0.104166666666667,527,513
2573258,2218215,0.125,528,212
2573258,2253589,0.125,528,242
2573258,2253860,0.125,528,243
2573258,2381713,0.125,528,374
2573258,2450672,0.0590393518518518,528,417
2573258,2468209,0.125,528,439
2573258,2485528,0.142361111111111,528,458
2573258,2541283,0.121539351851852,528,510
2573258,2545434,0.0833333333333333,528,513
2573258,2568328,0.0416550925925926,528,526
2573258,2558047,0.201388888888889,528,520
2573421,2012096,0.142361111111111,529,21
2573421,2218215,0.21875,529,212
2573421,2253589,0.378460648148148,529,242
2573421,2253860,0.3125,529,243
2573421,2381713,0.260416666666667,529,374
2573421,2408016,0.10068287037037,529,392
2573421,2468209,0.190972222222222,529,439
2573421,2545434,0.118055555555556,529,513
2573421,2573258,0.125,529,528
2573896,2381713,0.0104166666666667,530,374
2580071,2090034,0.0416666666666667,535,98
2581841,2253860,0.166666666666667,536,243
2583188,2476001,0.163206018518519,539,446
2589191,2545434,0.0208333333333333,546,513
2590772,2007958,0.0833333333333333,548,12
2590772,2155436,0.0833333333333333,548,160
2590772,2227365,0.0520717592592593,548,220
2590772,2311413,0.0729166666666667,548,308
2590772,2445019,0.0833333333333333,548,414
2590772,2520237,0.0833333333333333,548,493
2590772,2539988,0.0555439814814815,548,509
2590772,2082728,0.125,548,88
2590772,2111515,0.100694444444444,548,121
2590772,2125425,0.111122685185185,548,134
2590772,2130542,0.125,548,138
2590772,2133295,0.0277662037037037,548,140
2590772,2167997,0.125,548,170
2590772,2213184,0.125,548,208
2590772,2290701,0.0694560185185185,548,286
2590772,2293249,0.125,548,293
2590772,2295396,0.0242939814814815,548,296
2590772,2301444,0.111111111111111,548,299
2590772,2326601,0.125,548,317
2590772,2337192,0.0902893518518519,548,329
2590772,2337576,0.125,548,330
2590772,2457586,0.125,548,429
2590772,2491427,0.125,548,464
2590772,2000183,0.0833333333333333,548,1
2590772,2002303,0.0833217592592593,548,5
2590772,2007332,0.0625,548,9
2590772,2014043,0.0798726851851852,548,24
2590772,2053888,0.125,548,70
2590772,2084806,0.0416666666666667,548,92
2590772,2140164,0.0798726851851852,548,147
2590772,2153546,0.0833333333333333,548,158
2590772,2172461,0.114571759259259,548,172
2590772,2214963,0.0833333333333333,548,210
2590772,2250398,0.125,548,238
2590772,2253528,0.104155092592593,548,241
2590772,2254297,0.145833333333333,548,246
2590772,2262958,0.145833333333333,548,258
2590772,2305714,0.135416666666667,548,306
2590772,2325152,0.0347222222222222,548,315
2590772,2353344,0.118055555555556,548,349
2590772,2362621,0.125,548,356
2590772,2366072,0.125,548,361
2590772,2370103,0.125,548,364
2595837,2424505,0.159710648148148,551,402
2595837,2542602,0.128460648148148,551,512
2595837,2565268,0.357627314814815,551,524
2595837,2012096,0.0416666666666667,551,21
2595837,2253589,0.0416666666666667,551,242
2595837,2253860,0.0382060185185185,551,243
2595837,2408016,0.0354166666666667,551,392
2595837,2573421,0.0416666666666667,551,529
2595837,2117102,0.1875,551,130
2595837,2416018,0.1875,551,398
2595837,2487261,0.1875,551,462
2596559,2545434,0.0242939814814815,552,513
2602342,2545434,0.0416666666666667,553,513
2604029,2253860,0.0208333333333333,555,243
2606056,2468209,0.0833333333333333,556,439
2606392,2590772,0.0833333333333333,557,548
2607581,2590772,0.0833333333333333,558,548
2611129,2408016,0.104166666666667,562,392
2616937,2545434,0.0416666666666667,566,513
2617834,2300112,0.0104166666666667,568,298
2618089,2408016,0.0833333333333333,569,392
2620997,2012096,0.03125,572,21
2623009,2545434,0.0555439814814815,574,513
2624066,2476001,0.166666666666667,575,446
2624592,2590772,0.0729166666666667,576,548
2625913,2408016,0.0416666666666667,578,392
2627459,2300112,0.0104166666666667,581,298
2628815,2054127,0.21875,582,71
2629879,2381713,0.0242939814814815,583,374
2631175,2408016,0.166666666666667,585,392
2632971,2476001,0.142372685185185,586,446
2637862,2054127,0.319456018518519,588,71
2640343,2408016,0.0416666666666667,589,392
2640470,2408016,0.166666666666667,590,392
2643911,2381713,0.0833333333333333,592,374
2644413,2300112,0.0104166666666667,593,298
2644474,2300112,0.0208333333333333,594,298
2645281,2595837,0.123611111111111,595,551
2647735,2408016,0.0416666666666667,596,392
2649441,2573258,0.163194444444444,598,528
2650122,2381713,0.0208333333333333,600,374
2653127,2300112,0.0416666666666667,602,298
2653925,2300112,0.0104166666666667,603,298
2660073,2545434,0.0416666666666667,605,513
2665968,2408016,0.0416666666666667,612,392
2667099,2476001,0.163194444444444,613,446
2667879,2545434,0.0104166666666667,615,513
2668095,2573258,0.0382060185185185,616,528
2669026,2381713,0.0729166666666667,617,374
2669629,2012096,0.152777777777778,618,21
2669629,2218215,0.21875,618,212
2669629,2253589,0.416666666666667,618,242
2669629,2253860,0.3125,618,243
2669629,2381713,0.267361111111111,618,374
2669629,2408016,0.10068287037037,618,392
2669629,2468209,0.197916666666667,618,439
2669629,2545434,0.125,618,513
2669629,2573258,0.125,618,528
2669629,2573421,0.378460648148148,618,529
2669629,2595837,0.0416666666666667,618,551
2669734,2012096,0.0590162037037037,619,21
2671241,2545434,0.0104166666666667,621,513
2671610,2012096,0.0208217592592593,623,21
2672016,2381713,0.0416550925925926,624,374
2673248,2545434,0.0416666666666667,625,513
2673908,2545434,0.0104166666666667,626,513
2676155,2545434,0.0833333333333333,628,513
2677778,2468209,0.0555439814814815,629,439
2680951,2595837,0.0347106481481482,632,551
2681689,2090034,0.0416666666666667,634,98
2682725,2545434,0.0416666666666667,637,513
2683322,2476001,0.135416666666667,638,446
2691212,2590772,0.0833333333333333,644,548
2691964,2595837,0.0416666666666667,645,551
2692126,2054127,0.166666666666667,646,71
2693739,2007332,0.104166666666667,648,9
2694368,2408016,0.131944444444444,649,392
2694436,2090034,0.00694444444444444,650,98
2696361,2300112,0.0104166666666667,651,298
2696478,2012096,0.152777777777778,652,21
2696478,2218215,0.190289351851852,652,212
2696478,2253589,0.369456018518519,652,242
2696478,2253860,0.284039351851852,652,243
2696478,2381713,0.207650462962963,652,374
2696478,2408016,0.10068287037037,652,392
2696478,2468209,0.138206018518519,652,439
2696478,2545434,0.0652893518518518,652,513
2696478,2573258,0.106956018518519,652,528
2696478,2573421,0.325694444444444,652,529
2696478,2595837,0.0416666666666667,652,551
2696478,2669629,0.356956018518518,652,618
2696478,2690340,0.0138773148148148,652,641
2697493,2595837,0.107638888888889,653,551
2700010,2476001,0.142361111111111,654,446
2700241,2468209,0.0625,655,439
2702524,2590772,0.0833333333333333,657,548
2706088,2300112,0.0104166666666667,659,298
2712602,2054127,0.0625,661,71
2713540,2012096,0.0451273148148148,663,21
2713540,2177284,0.0451273148148148,663,176
2713540,2253589,0.0451273148148148,663,242
2713540,2253860,0.0243055555555556,663,243
2713540,2262193,0.0555439814814815,663,256
2713540,2408016,0.0215162037037037,663,392
2713540,2560135,0.0555439814814815,663,521
2713540,2573421,0.0451273148148148,663,529
2713540,2588618,0.0555439814814815,663,545
2713540,2595837,0.0277662037037037,663,551
2713540,2669629,0.0451273148148148,663,618
2713540,2696478,0.0451273148148148,663,652
2713540,2704226,0.0555439814814815,663,658
2713540,2030468,0.138900462962963,663,51
2713540,2086178,0.142361111111111,663,94
2713540,2103839,0.114571759259259,663,112
2713540,2174059,0.0833217592592593,663,174
2713540,2451053,0.0402777777777778,663,418
2713540,2460521,0.142361111111111,663,434
2713540,2468465,0.00693287037037037,663,440
2713540,2509799,0.125,663,482
2713540,2583288,0.0624884259259259,663,540
2713540,2610883,0.0624884259259259,663,561
2713540,2667829,0.121527777777778,663,614
2713540,2690798,0.0208333333333333,663,643
2713540,2068797,0.00694444444444444,663,77
2713540,2107794,0.0555439814814815,663,117
2713540,2135218,0.0555439814814815,663,144
2713540,2145920,0.0798726851851852,663,153
2713540,2152038,0.114583333333333,663,156
2713540,2197036,0.000694444444444444,663,193
2713540,2211289,0.0555439814814815,663,207
2713540,2242667,0.03125,663,231
2713540,2260315,0.0555439814814815,663,253
2713540,2271321,0.114583333333333,663,268
2713540,2292220,0.114583333333333,663,291
2713540,2322138,0.0902777777777778,663,314
2713540,2333512,0.0555439814814815,663,326
2713540,2342671,0.114583333333333,663,336
2713540,2356602,0.0555439814814815,663,353
2713540,2389203,0.09375,663,379
2713540,2424939,0.114583333333333,663,403
2713540,2451240,0.0555439814814815,663,419
2713540,2477457,0.114583333333333,663,447
2713540,2482730,0.0555439814814815,663,456
2713540,2499377,0.0555439814814815,663,469
2713540,2517230,0.0555439814814815,663,490
2713540,2602981,0.0555439814814815,663,554
2713540,2660818,0.0555439814814815,663,606
2713540,2671277,0.0555439814814815,663,622
2713540,2314864,0.0611111111111111,663,309
2713540,2505941,0.0208333333333333,663,474
2715381,2300112,0.0104166666666667,664,298
2720182,2381713,0.114583333333333,666,374
2721337,2090034,0.0416666666666667,667,98
2723752,2408016,0.0416666666666667,669,392
2724356,2468209,0.0833333333333333,670,439
2729631,2010283,0.125,673,17
2729631,2012096,0.0833333333333333,673,21
2729631,2107107,0.0729166666666667,673,116
2729631,2233915,0.0347222222222222,673,225
2729631,2238881,0.166666666666667,673,228
2729631,2253589,0.0833333333333333,673,242
2729631,2253860,0.0625,673,243
2729631,2281334,0.0305555555555556,673,280
2729631,2383762,0.166666666666667,673,375
2729631,2408016,0.0597106481481482,673,392
2729631,2519435,0.0416666666666667,673,492
2729631,2573421,0.0833333333333333,673,529
2729631,2574370,0.166666666666667,673,531
2729631,2582055,0.0798611111111111,673,537
2729631,2595837,0.0416666666666667,673,551
2729631,2660819,0.166666666666667,673,607
2729631,2669629,0.0833333333333333,673,618
2729631,2674635,0.166666666666667,673,627
2729631,2696478,0.0833333333333333,673,652
2729631,2713540,0.0451273148148148,673,663
2730080,2545434,0.0208333333333333,675,513
2730548,2012096,0.00347222222222222,676,21
2731742,2012096,0.0382060185185185,677,21
2731742,2218215,0.197916666666667,677,212
2731742,2253589,0.229166666666667,677,242
2731742,2253860,0.229166666666667,677,243
2731742,2381713,0.215277777777778,677,374
2731742,2408016,0.0409722222222222,677,392
2731742,2468209,0.145833333333333,677,439
2731742,2545434,0.0729166666666667,677,513
2731742,2573258,0.114583333333333,677,528
2731742,2573421,0.229166666666667,677,529
2731742,2669629,0.229166666666667,677,618
2731742,2696478,0.221539351851852,677,652
2731742,2729631,0,677,673
2731742,2448486,0.0416666666666667,677,415
2731743,2731742,0.515243055555556,678,677
2733500,2408016,0.131956018518519,680,392
2734711,2729631,0.111111111111111,681,673
2735076,2054127,0.0625,682,71
2736402,2545434,0.0208333333333333,683,513
2736734,2590772,0.03125,685,548
2737403,2007332,0.152777777777778,687,9
2737582,2713540,0.142361111111111,688,663
2738189,2408016,0.0138888888888889,689,392
2739020,2545434,0.0972106481481481,690,513
2740911,2007332,0.159722222222222,691,9
2741133,2300112,0.00346064814814815,692,298
2742524,2408016,0.0416666666666667,693,392
2742622,2545434,0.0208333333333333,694,513
2743015,2713540,0.142361111111111,695,663
2744806,2545434,0.0638773148148148,696,513
2746406,2408016,0.159710648148148,698,392
2747390,2012096,0.131956018518519,700,21
2747390,2218215,0.21875,700,212
2747390,2253589,0.375,700,242
2747390,2253860,0.3125,700,243
2747390,2381713,0.267361111111111,700,374
2747390,2408016,0.10068287037037,700,392
2747390,2468209,0.197916666666667,700,439
